PUBID,wage,numChildren,age,educ,experience,tenure,marstat,fullTime,y2009
7773,14.5,2,28,2.High school,NA,1.692307692,Married,TRUE,1
7787,9.8,0,22,2.High school,5.451612903,1.096153846,No romantic union,FALSE,0
7787,12.95,0,26,2.High school,12.70967742,1.576923077,No romantic union,TRUE,1
7792,6.75,0,21,2.High school,8.516129032,0.134615385,No romantic union,FALSE,0
7795,8.5,1,24,2.High school,11.83870968,5.288461538,No romantic union,TRUE,0
7795,12,2,29,2.High school,20.09677419,10.21153846,Married,FALSE,1
7798,26,0,21,2.High school,5.516129032,0.538461538,No romantic union,FALSE,0
7798,7.4,2,26,2.High school,13.25806452,1.423076923,No romantic union,FALSE,1
7811,5.75,1,20,2.High school,6.258064516,2.903846154,Cohabiting,TRUE,0
7811,9,2,25,2.High school,13.19354839,0.461538462,No romantic union,TRUE,1
7814,8,0,24,2.High school,NA,0.307692308,No romantic union,TRUE,0
7814,9.85,0,29,2.High school,NA,0.865384615,No romantic union,TRUE,1
7817,6.1,2,22,2.High school,4.677419355,0.557692308,No romantic union,FALSE,0
7817,9.65,2,27,2.High school,11.48387097,1.692307692,Cohabiting,TRUE,1
7819,5.62,4,24,2.High school,6.419354839,2.519230769,Cohabiting,TRUE,0
7819,11,4,28,2.High school,13.16129032,3.807692308,Married,TRUE,1
7826,9.45,1,24,2.High school,NA,2.980769231,No romantic union,TRUE,0
7830,9,2,23,2.High school,8.806451613,1.461538462,No romantic union,FALSE,0
7830,10.5,2,28,2.High school,14.22580645,1.173076923,No romantic union,TRUE,1
7837,13.5,1,24,2.High school,10.09677419,0.692307692,No romantic union,FALSE,0
7837,14.85,1,29,2.High school,18.16129032,2.211538462,No romantic union,FALSE,1
7853,5,0,23,2.High school,NA,1.076923077,No romantic union,TRUE,0
7856,11.51,0,26,4.College,12.87096774,1.596153846,Cohabiting,FALSE,1
7858,8,0,21,2.High school,3,0.076923077,No romantic union,FALSE,0
7858,8.75,0,26,2.High school,9.870967742,2.096153846,No romantic union,TRUE,1
7863,8.25,0,24,2.High school,7.64516129,2.615384615,No romantic union,TRUE,0
7863,10,2,28,2.High school,NA,NA,No romantic union,TRUE,1
7871,10,2,22,2.High school,7.516129032,0.346153846,Married,TRUE,0
7871,7.6,5,27,2.High school,10.06451613,0.115384615,Married,FALSE,1
7886,5.75,3,22,2.High school,3.129032258,1.865384615,No romantic union,FALSE,0
7886,7.75,4,26,2.High school,7.935483871,2.807692308,Cohabiting,FALSE,1
7887,14.6,1,23,2.High school,NA,5.384615385,No romantic union,TRUE,0
7887,8.5,1,28,2.High school,NA,1.192307692,No romantic union,TRUE,1
7888,7.5,1,22,2.High school,NA,NA,No romantic union,TRUE,0
7888,9.41,2,27,2.High school,NA,2.692307692,No romantic union,TRUE,1
7901,7.15,1,24,2.High school,12.25806452,3.038461538,Married,TRUE,0
7901,7.45,1,29,2.High school,19.29032258,4,Married,TRUE,1
7903,6,7,24,2.High school,NA,0.173076923,Married,TRUE,0
7908,5.15,1,20,1.Less than HS,3.032258065,0.538461538,No romantic union,FALSE,0
7909,6,5,27,1.Less than HS,NA,0.442307692,Married,FALSE,1
7911,7.5,4,24,1.Less than HS,7,0.211538462,No romantic union,FALSE,0
7911,8.1,4,28,1.Less than HS,14.4516129,2.403846154,No romantic union,TRUE,1
7931,28.85,1,29,4.College,17.90322581,3.153846154,Married,TRUE,1
7945,8.5,0,21,2.High school,6.419354839,0.25,No romantic union,FALSE,0
7947,14,1,23,2.High school,10.22580645,0.557692308,No romantic union,TRUE,0
7947,3.08,1,28,2.High school,17.87096774,0.134615385,No romantic union,FALSE,1
7950,5.15,2,24,2.High school,1.677419355,0.192307692,No romantic union,TRUE,0
7950,7.5,2,29,2.High school,6.129032258,0.480769231,Married,FALSE,1
7954,9,0,23,2.High school,11.19354839,0.711538462,No romantic union,TRUE,0
7954,8.8,0,28,2.High school,18.90322581,0.980769231,No romantic union,FALSE,1
7964,9.51,1,21,2.High school,7.870967742,2.557692308,No romantic union,TRUE,0
7964,19.78,2,26,4.College,15.22580645,0.423076923,Cohabiting,TRUE,1
7966,3.13,1,21,2.High school,4.193548387,0.403846154,No romantic union,TRUE,0
7966,7.25,1,26,2.High school,4.935483871,0.057692308,Married,FALSE,1
7979,5.15,0,21,2.High school,4.903225806,2.076923077,No romantic union,FALSE,0
7979,15,0,26,4.College,11.87096774,0.865384615,No romantic union,TRUE,1
7980,5.15,0,20,2.High school,2.064516129,0.326923077,No romantic union,FALSE,0
7980,7.25,0,24,2.High school,6.741935484,0.076923077,Cohabiting,FALSE,1
7985,6.01,0,20,2.High school,3.322580645,1.730769231,No romantic union,FALSE,0
7985,10.3,0,25,2.High school,10.80645161,1.769230769,Cohabiting,TRUE,1
7987,6.18,1,22,3.Some college,2.032258065,1.134615385,No romantic union,TRUE,0
7987,7.59,2,27,3.Some college,9.903225806,5.826923077,No romantic union,TRUE,1
7995,14,1,23,4.College,NA,NA,No romantic union,TRUE,0
7995,8,1,28,4.College,NA,0.846153846,No romantic union,TRUE,1
8007,15.82,1,23,2.High school,5.290322581,0.865384615,No romantic union,TRUE,0
8007,9.5,1,28,2.High school,10.29032258,0.346153846,No romantic union,FALSE,1
8008,11,0,22,2.High school,6.451612903,1.346153846,No romantic union,TRUE,0
8008,9,0,27,2.High school,12.61290323,0.153846154,Cohabiting,TRUE,1
8009,2.13,0,21,2.High school,4.161290323,0.307692308,No romantic union,TRUE,0
8009,2.13,2,26,2.High school,11.64516129,0.884615385,Cohabiting,TRUE,1
8010,7.5,0,21,2.High school,4.709677419,0.576923077,No romantic union,TRUE,0
8010,9.5,0,26,2.High school,10.64516129,0.942307692,No romantic union,FALSE,1
8011,10,0,23,NA,7.709677419,0.019230769,No romantic union,TRUE,0
8014,10.96,4,24,2.High school,10.74193548,2.326923077,No romantic union,TRUE,0
8014,5.55,4,29,2.High school,15.77419355,0.115384615,No romantic union,FALSE,1
8027,7.25,1,24,2.High school,5.612903226,1.153846154,No romantic union,TRUE,0
8027,7,2,29,2.High school,9.290322581,0.923076923,Married,FALSE,1
8039,5.25,2,21,2.High school,1.193548387,0.115384615,No romantic union,FALSE,0
8039,14.25,3,26,2.High school,6,1.557692308,Cohabiting,FALSE,1
8054,7.5,1,24,2.High school,3.870967742,0.096153846,No romantic union,TRUE,0
8054,13,1,29,2.High school,12,4.019230769,No romantic union,TRUE,1
8074,11.6,0,21,2.High school,7.967741935,0.288461538,Cohabiting,TRUE,0
8089,5.15,0,21,2.High school,2.225806452,0.961538462,No romantic union,FALSE,0
8089,10.5,1,26,2.High school,7.483870968,0.557692308,Cohabiting,FALSE,1
8093,8.1,3,27,1.Less than HS,15.70967742,3.826923077,Cohabiting,TRUE,1
8096,9.54,0,21,2.High school,5.35483871,1.173076923,Cohabiting,FALSE,0
8096,15.63,0,26,2.High school,11.19354839,0.942307692,No romantic union,TRUE,1
8097,16.83,1,24,2.High school,11.19354839,2.211538462,No romantic union,TRUE,0
8097,37.98,1,28,2.High school,18.87096774,6.788461538,No romantic union,TRUE,1
8107,8,0,20,2.High school,2.838709677,1.461538462,No romantic union,FALSE,0
8107,18,0,25,2.High school,10.03225806,0.807692308,No romantic union,TRUE,1
8114,11.75,0,20,NA,5.258064516,2.326923077,No romantic union,TRUE,0
8119,6.5,0,22,2.High school,11.41935484,2.826923077,No romantic union,FALSE,0
8119,25,2,28,4.College,20.06451613,4.096153846,No romantic union,TRUE,1
8131,3.5,1,23,2.High school,5.741935484,2.653846154,No romantic union,FALSE,0
8131,12,2,28,4.College,11.51612903,0.442307692,No romantic union,FALSE,1
8134,8.5,2,22,1.Less than HS,8,0.403846154,No romantic union,TRUE,0
8134,8,5,27,2.High school,15.70967742,0.038461538,Married,TRUE,1
8167,10.06,0,24,4.College,8.129032258,0.461538462,No romantic union,TRUE,0
8167,13.19,0,28,4.College,15.87096774,1.211538462,No romantic union,TRUE,1
8170,11.5,0,23,4.College,4.483870968,0.942307692,No romantic union,TRUE,0
8176,13.5,2,25,2.High school,6.258064516,0.326923077,Married,TRUE,1
8178,6.5,0,24,2.High school,16.90322581,5.269230769,No romantic union,FALSE,0
8178,8.25,0,28,2.High school,25.09677419,2.961538462,No romantic union,TRUE,1
8184,10.5,0,24,2.High school,11.83870968,2.961538462,No romantic union,TRUE,0
8184,15.38,0,29,4.College,19.29032258,2.019230769,No romantic union,FALSE,1
8185,8.5,0,20,2.High school,9.64516129,5.75,Cohabiting,TRUE,0
8185,6.88,0,25,4.College,17.5483871,3.211538462,Cohabiting,TRUE,1
8189,8.5,2,22,2.High school,6.967741935,2.211538462,Married,FALSE,0
8189,8,3,27,2.High school,14.32258065,1.461538462,Cohabiting,FALSE,1
8201,7,0,21,2.High school,4.129032258,0.173076923,No romantic union,FALSE,0
8201,24.25,2,26,3.Some college,10.29032258,0.538461538,Cohabiting,TRUE,1
8208,10.32,2,23,2.High school,13.61290323,2.903846154,Married,TRUE,0
8208,13,2,28,2.High school,21.70967742,2.403846154,Married,TRUE,1
8215,18.41,0,26,4.College,13.96774194,3.519230769,Cohabiting,TRUE,1
8218,7.52,1,20,2.High school,6.516129032,0.230769231,Cohabiting,FALSE,0
8218,9.58,2,25,2.High school,14.29032258,1.807692308,No romantic union,TRUE,1
8219,7.25,1,20,1.Less than HS,2.709677419,0.384615385,Cohabiting,TRUE,0
8219,7.25,1,25,2.High school,7.451612903,1.653846154,No romantic union,FALSE,1
8226,7.5,0,22,2.High school,7.387096774,0.019230769,No romantic union,FALSE,0
8226,20.85,0,27,4.College,15.41935484,3.557692308,No romantic union,TRUE,1
8232,13.75,0,22,2.High school,8.290322581,0.769230769,No romantic union,TRUE,0
8232,16,2,27,3.Some college,16.48387097,5.653846154,Married,TRUE,1
8235,9.85,1,20,2.High school,4.322580645,1.153846154,Cohabiting,FALSE,0
8235,14,1,25,2.High school,11.09677419,4.038461538,Cohabiting,TRUE,1
8242,8,1,23,2.High school,10.12903226,0.480769231,No romantic union,FALSE,0
8242,15.42,3,28,2.High school,15.74193548,3.307692308,No romantic union,TRUE,1
8249,8.8,2,23,2.High school,NA,0.134615385,No romantic union,TRUE,0
8254,12.09,1,23,2.High school,10.12903226,2.980769231,Married,TRUE,0
8254,14.03,1,28,2.High school,18.09677419,3.423076923,No romantic union,TRUE,1
8258,7.05,0,20,2.High school,3.838709677,0.153846154,No romantic union,TRUE,0
8258,9.35,1,25,2.High school,9.225806452,1.653846154,No romantic union,TRUE,1
8273,7.5,1,20,2.High school,5.935483871,0.576923077,No romantic union,TRUE,0
8273,8,1,25,3.Some college,10.93548387,0.153846154,No romantic union,FALSE,1
8281,6.25,0,20,1.Less than HS,1.677419355,0.269230769,Cohabiting,TRUE,0
8281,7.25,0,25,1.Less than HS,7.741935484,0.923076923,Cohabiting,FALSE,1
8283,10,3,28,2.High school,16.83870968,5.730769231,No romantic union,TRUE,1
8286,6.8,0,23,4.College,5.387096774,0.826923077,No romantic union,TRUE,0
8288,13,0,22,2.High school,7.516129032,1.807692308,No romantic union,TRUE,0
8288,5.03,0,27,4.College,14.74193548,0.115384615,Married,TRUE,1
8290,7,0,23,2.High school,7.419354839,0.942307692,No romantic union,FALSE,0
8297,6.67,0,22,2.High school,7.870967742,0.615384615,No romantic union,FALSE,0
8297,0.14,0,27,2.High school,10.16129032,0.865384615,No romantic union,FALSE,1
8299,7.5,0,22,2.High school,7.870967742,3.634615385,No romantic union,TRUE,0
8299,8.5,1,27,2.High school,15.74193548,3.192307692,No romantic union,TRUE,1
8303,9.9,2,24,2.High school,12.03225806,2.692307692,Cohabiting,TRUE,0
8303,12.15,3,29,2.High school,19.93548387,7.403846154,Cohabiting,TRUE,1
8314,5.9,1,21,2.High school,9.129032258,1.153846154,No romantic union,FALSE,0
8314,8.25,1,26,2.High school,16.22580645,0.673076923,No romantic union,TRUE,1
8319,5.25,2,23,1.Less than HS,2.709677419,0.288461538,Cohabiting,TRUE,0
8319,7.25,4,27,1.Less than HS,3.35483871,0.307692308,No romantic union,TRUE,1
8325,6.75,2,24,2.High school,10.93548387,3.653846154,No romantic union,FALSE,0
8325,9,3,29,2.High school,17.64516129,7.653846154,Cohabiting,TRUE,1
8327,6.7,1,23,2.High school,7.838709677,1.519230769,No romantic union,TRUE,0
8327,9.1,2,28,3.Some college,15.38709677,6.019230769,No romantic union,TRUE,1
8329,2.13,1,22,3.Some college,7.741935484,0.288461538,No romantic union,TRUE,0
8329,3.75,1,27,3.Some college,12.25806452,2.923076923,No romantic union,TRUE,1
8334,10,0,23,2.High school,10.5483871,3.115384615,No romantic union,TRUE,0
8334,13.24,1,27,4.College,18.19354839,2.961538462,Cohabiting,TRUE,1
8335,7,0,20,2.High school,6.290322581,2.384615385,No romantic union,FALSE,0
8335,14.42,0,25,4.College,14.06451613,2.480769231,No romantic union,TRUE,1
8341,6,1,20,2.High school,2.806451613,0.769230769,No romantic union,TRUE,0
8345,11.62,0,24,4.College,12.22580645,3.307692308,No romantic union,TRUE,0
8345,13.7,1,29,4.College,20.25806452,1.75,Married,TRUE,1
8356,9,0,22,2.High school,10.09677419,1.365384615,No romantic union,FALSE,0
8356,14.89,0,27,2.High school,18.22580645,3.596153846,No romantic union,TRUE,1
8367,8.25,2,24,2.High school,8.967741935,0.346153846,Cohabiting,TRUE,0
8367,8.25,3,29,2.High school,9.548387097,0.25,Cohabiting,FALSE,1
8370,6.25,3,21,2.High school,1.709677419,0.115384615,Married,TRUE,0
8382,9.72,3,22,1.Less than HS,NA,NA,Cohabiting,FALSE,0
8382,12.4,4,27,2.High school,NA,0.25,No romantic union,FALSE,1
8386,6,0,21,2.High school,0.35483871,0.134615385,No romantic union,FALSE,0
8386,11,0,26,4.College,7.451612903,3.75,No romantic union,TRUE,1
8390,6.2,0,21,2.High school,6.903225806,3.288461538,No romantic union,FALSE,0
8390,16.11,0,25,4.College,15,2.846153846,Cohabiting,TRUE,1
8396,2.13,0,26,4.College,NA,0.653846154,No romantic union,FALSE,1
8397,8.6,1,25,2.High school,11,0.692307692,No romantic union,TRUE,1
8401,7.86,0,20,2.High school,NA,0.730769231,No romantic union,TRUE,0
8401,17.86,0,25,2.High school,NA,2.576923077,No romantic union,TRUE,1
8402,10.32,2,24,2.High school,12.64516129,1.615384615,No romantic union,TRUE,0
8402,18.23,2,29,2.High school,20.4516129,0.961538462,Cohabiting,TRUE,1
8408,11.25,0,24,1.Less than HS,8.193548387,0.807692308,No romantic union,TRUE,0
8408,7.25,1,29,2.High school,NA,0.5,No romantic union,FALSE,1
8415,13,1,24,3.Some college,12.64516129,1.480769231,No romantic union,TRUE,0
8415,16,1,28,3.Some college,20.96774194,6.442307692,No romantic union,TRUE,1
8418,19.11,0,29,2.High school,10.25806452,0.653846154,Married,TRUE,1
8427,2.9,0,20,1.Less than HS,1.741935484,1.038461538,No romantic union,FALSE,0
8439,11.5,1,23,4.College,10.35483871,0.115384615,No romantic union,FALSE,0
8439,10,3,28,4.College,18.48387097,2.076923077,No romantic union,TRUE,1
8440,14.25,1,29,4.College,23.4516129,1.269230769,No romantic union,FALSE,1
8468,6.75,1,23,2.High school,8.64516129,0.365384615,No romantic union,TRUE,0
8468,11.83,2,28,2.High school,14.90322581,3.730769231,No romantic union,FALSE,1
8469,7,0,21,2.High school,0.193548387,0.115384615,No romantic union,TRUE,0
8469,9,0,26,2.High school,7.838709677,4.557692308,No romantic union,TRUE,1
8470,7.5,2,27,2.High school,NA,1.384615385,No romantic union,TRUE,1
8471,10.82,2,29,2.High school,8.935483871,1.865384615,No romantic union,TRUE,1
8490,6.85,2,22,2.High school,5.096774194,0.711538462,No romantic union,TRUE,0
8491,9.25,2,24,2.High school,7.225806452,3.730769231,No romantic union,TRUE,0
8491,7.5,2,29,2.High school,NA,0.884615385,No romantic union,FALSE,1
8494,10,1,24,2.High school,10.80645161,1.403846154,Married,TRUE,0
8494,13.86,2,29,2.High school,18.74193548,4.576923077,Married,TRUE,1
8498,19.5,1,20,2.High school,8.129032258,0.865384615,Married,FALSE,0
8498,23.08,2,25,2.High school,14.70967742,2.307692308,Married,FALSE,1
8505,7.35,0,24,2.High school,10.87096774,0.403846154,No romantic union,TRUE,0
8505,14.91,0,28,2.High school,18.74193548,2.557692308,No romantic union,TRUE,1
8509,6.5,1,23,2.High school,8.032258065,0.942307692,Cohabiting,TRUE,0
8509,17.5,1,28,2.High school,15.4516129,2.461538462,Cohabiting,TRUE,1
8513,7,1,20,2.High school,6.290322581,1.884615385,No romantic union,TRUE,0
8513,9.7,1,25,2.High school,14.38709677,3.365384615,No romantic union,TRUE,1
8522,7.35,4,28,1.Less than HS,6,3.576923077,No romantic union,FALSE,1
8524,7,0,21,2.High school,5.35483871,1.538461538,No romantic union,FALSE,0
8524,25,1,26,4.College,12.48387097,1.519230769,Married,FALSE,1
8525,6,1,24,2.High school,10.70967742,0.769230769,Cohabiting,FALSE,0
8526,5.35,1,22,2.High school,5.419354839,0.173076923,Cohabiting,FALSE,0
8526,10.95,2,27,2.High school,12.93548387,1.653846154,Cohabiting,FALSE,1
8532,5.5,2,23,2.High school,3.322580645,0.211538462,Cohabiting,FALSE,0
8532,7.5,3,28,2.High school,8.387096774,0.115384615,Cohabiting,TRUE,1
8552,7.2,0,23,2.High school,NA,0.192307692,No romantic union,TRUE,0
8552,10.54,0,28,2.High school,NA,1.865384615,Married,TRUE,1
8556,7,0,24,2.High school,3.290322581,0.461538462,Married,TRUE,0
8556,9,0,28,2.High school,9.935483871,2.346153846,Cohabiting,TRUE,1
8564,7.25,0,22,2.High school,3.580645161,0.269230769,No romantic union,TRUE,0
8577,6.8,2,21,1.Less than HS,4.677419355,0.538461538,Cohabiting,FALSE,0
8577,7.65,4,26,1.Less than HS,11.38709677,0.115384615,Cohabiting,FALSE,1
8578,7,0,24,4.College,6.935483871,0.980769231,No romantic union,TRUE,0
8582,7,0,24,2.High school,7.161290323,0.923076923,No romantic union,FALSE,0
8582,10,0,28,2.High school,13.32258065,1.557692308,No romantic union,NA,1
8586,5.15,2,23,2.High school,NA,0.807692308,Cohabiting,TRUE,0
8586,8.55,3,28,2.High school,NA,1.692307692,No romantic union,TRUE,1
8588,7.24,1,21,1.Less than HS,5.516129032,1.557692308,Married,TRUE,0
8588,8.2,2,25,2.High school,9.516129032,1.557692308,Married,FALSE,1
8590,5.15,0,20,2.High school,5.419354839,0.019230769,No romantic union,FALSE,0
8590,7.77,0,25,2.High school,12.70967742,1.903846154,No romantic union,TRUE,1
8608,5.25,0,20,2.High school,5.806451613,0.057692308,No romantic union,FALSE,0
8608,11.18,0,24,2.High school,13.41935484,1.519230769,No romantic union,FALSE,1
8616,6.5,0,22,2.High school,2.838709677,0.980769231,Cohabiting,TRUE,0
8616,7.25,2,27,2.High school,6.225806452,0.788461538,Cohabiting,TRUE,1
8627,6.25,2,24,1.Less than HS,3.387096774,0.057692308,Married,FALSE,0
8627,10.25,3,29,1.Less than HS,7.612903226,0.5,Married,TRUE,1
8632,8.5,1,24,1.Less than HS,6.967741935,0.307692308,No romantic union,TRUE,0
8632,12.5,3,29,1.Less than HS,9.806451613,0.403846154,No romantic union,TRUE,1
8633,6,2,24,2.High school,2.064516129,0.461538462,No romantic union,FALSE,0
8633,9.9,3,29,2.High school,6.548387097,2.288461538,No romantic union,FALSE,1
8640,8.77,1,23,1.Less than HS,8.741935484,3.423076923,Married,TRUE,0
8640,9.51,3,28,1.Less than HS,13.58064516,6.307692308,Married,TRUE,1
8641,9.25,1,26,1.Less than HS,9.935483871,0.846153846,Cohabiting,TRUE,1
8644,7.75,0,25,1.Less than HS,3.032258065,1.788461538,Cohabiting,TRUE,1
8668,8.65,1,23,2.High school,11.5483871,3.096153846,Cohabiting,TRUE,0
8668,10.83,3,28,2.High school,19.70967742,7.961538462,No romantic union,TRUE,1
8670,11,0,28,2.High school,14.06451613,5.442307692,No romantic union,TRUE,1
8679,8.75,0,23,2.High school,5.612903226,0.538461538,Cohabiting,TRUE,0
8679,11.5,1,27,2.High school,12.70967742,4.769230769,No romantic union,TRUE,1
8680,8.09,1,22,2.High school,NA,0.538461538,No romantic union,FALSE,0
8681,8.14,0,21,2.High school,8.193548387,2.730769231,No romantic union,FALSE,0
8681,11,0,26,4.College,15.87096774,3.288461538,No romantic union,TRUE,1
8685,7.75,0,20,2.High school,3.032258065,0.25,No romantic union,FALSE,0
8685,18,0,25,4.College,10.87096774,0.288461538,No romantic union,TRUE,1
8698,7.5,1,23,2.High school,10.58064516,0.038461538,Cohabiting,FALSE,0
8698,15.63,1,28,2.High school,18.58064516,2.75,Married,TRUE,1
8711,11,2,24,1.Less than HS,9.774193548,1.230769231,No romantic union,TRUE,0
8711,8.5,2,29,1.Less than HS,17.06451613,0.807692308,No romantic union,FALSE,1
8712,10,2,22,2.High school,6.580645161,0.096153846,Cohabiting,FALSE,0
8712,11,2,27,2.High school,12.93548387,2.596153846,No romantic union,TRUE,1
8716,15,0,21,3.Some college,8.032258065,0.942307692,No romantic union,FALSE,0
8716,9,0,26,3.Some college,15.09677419,0.307692308,Cohabiting,TRUE,1
8717,8,2,23,1.Less than HS,5.451612903,0.884615385,No romantic union,FALSE,0
8720,7.05,2,25,2.High school,2.258064516,0.25,No romantic union,FALSE,1
8722,7.75,0,20,1.Less than HS,1.161290323,0.192307692,No romantic union,TRUE,0
8722,8.5,0,25,1.Less than HS,4.677419355,0.576923077,No romantic union,FALSE,1
8726,10.58,2,24,2.High school,12.29032258,4.923076923,Cohabiting,FALSE,0
8726,13.63,3,29,2.High school,20.29032258,9.692307692,Married,TRUE,1
8727,9.9,0,21,2.High school,7.225806452,0.826923077,No romantic union,TRUE,0
8727,12.9,1,26,2.High school,14.96774194,5.442307692,No romantic union,TRUE,1
8732,11.4,3,23,2.High school,6.64516129,0.211538462,Married,TRUE,0
8732,12.6,0,28,2.High school,13.32258065,2.019230769,Married,TRUE,1
8737,9.5,0,22,1.Less than HS,10.90322581,0.480769231,No romantic union,TRUE,0
8737,13,1,26,2.High school,16.70967742,1.019230769,Cohabiting,TRUE,1
8743,10,0,28,2.High school,14.67741935,0.096153846,Cohabiting,FALSE,1
8751,17.78,1,24,3.Some college,8.129032258,0.153846154,No romantic union,FALSE,0
8751,30,1,29,3.Some college,16.09677419,0.461538462,No romantic union,TRUE,1
8752,7.5,0,21,2.High school,4.806451613,0.346153846,Married,TRUE,0
8752,9,1,26,2.High school,9.387096774,0.480769231,Cohabiting,TRUE,1
8766,11.06,0,23,4.College,18.5483871,1.173076923,No romantic union,TRUE,0
8766,17.44,0,28,4.College,26.38709677,1.134615385,Married,FALSE,1
8767,15,1,25,2.High school,11.58064516,4.173076923,Cohabiting,TRUE,1
8774,7.48,1,22,2.High school,6.35483871,1.230769231,No romantic union,TRUE,0
8774,8,2,27,2.High school,12.90322581,0.153846154,No romantic union,FALSE,1
8778,10.5,1,28,1.Less than HS,7.516129032,0.942307692,Cohabiting,TRUE,1
8782,9,0,22,2.High school,4.935483871,0.211538462,No romantic union,FALSE,0
8785,6.15,1,21,1.Less than HS,6.258064516,3.115384615,No romantic union,TRUE,0
8785,8,2,26,1.Less than HS,13.58064516,1.442307692,No romantic union,TRUE,1
8791,5.15,0,20,2.High school,10.12903226,0.269230769,No romantic union,FALSE,0
8791,8,1,24,2.High school,17.80645161,3.884615385,Married,FALSE,1
8805,15,0,24,2.High school,11.61290323,4.480769231,No romantic union,TRUE,0
8805,17,1,29,2.High school,20.32258065,9.673076923,No romantic union,TRUE,1
8837,8.1,0,20,2.High school,6.64516129,0.788461538,No romantic union,FALSE,0
8837,11.5,0,24,2.High school,14.32258065,3.403846154,Married,TRUE,1
8844,10,0,21,1.Less than HS,7.35483871,0.423076923,No romantic union,TRUE,0
8844,1.33,1,26,1.Less than HS,12.93548387,1.596153846,No romantic union,FALSE,1
8845,10,0,21,2.High school,7.64516129,4.557692308,No romantic union,FALSE,0
8845,7.9,0,26,2.High school,15.19354839,2.980769231,No romantic union,FALSE,1
8853,6.5,1,21,2.High school,4,2.384615385,Married,TRUE,0
8871,17.88,0,24,4.College,9.935483871,2.269230769,No romantic union,TRUE,0
8871,31.54,0,29,4.College,18.12903226,2.788461538,Married,TRUE,1
8873,8.15,0,20,NA,NA,1.288461538,No romantic union,TRUE,0
8873,13,1,25,NA,NA,2.057692308,Cohabiting,TRUE,1
8874,9,0,20,2.High school,5.64516129,1.192307692,No romantic union,FALSE,0
8874,14,0,25,4.College,13.87096774,0.365384615,No romantic union,TRUE,1
8889,5.77,0,26,4.College,10.80645161,0.865384615,Married,FALSE,1
8891,3.15,2,24,2.High school,11.77419355,1.192307692,Cohabiting,FALSE,0
8891,12.5,2,29,2.High school,16.5483871,0.096153846,Cohabiting,TRUE,1
8894,13,0,25,2.High school,10.64516129,1.307692308,No romantic union,TRUE,0
8894,21,0,29,2.High school,15.90322581,1.903846154,Cohabiting,TRUE,1
8896,10.5,1,26,2.High school,15.25806452,1.846153846,Cohabiting,TRUE,1
8899,10.5,1,22,2.High school,9.193548387,3.423076923,Married,FALSE,0
8899,22.5,2,27,2.High school,17.22580645,2.865384615,Married,TRUE,1
8919,8,0,20,2.High school,2.516129032,0.288461538,No romantic union,FALSE,0
8919,12.84,0,25,4.College,10.09677419,0.269230769,No romantic union,TRUE,1
8920,7.5,0,22,1.Less than HS,4.677419355,1.365384615,No romantic union,FALSE,0
8925,23.41,0,25,4.College,14.58064516,2.096153846,Married,TRUE,1
8926,19.75,1,27,2.High school,12.19354839,0.557692308,No romantic union,TRUE,1
8927,7.75,3,23,1.Less than HS,7.290322581,0.096153846,Cohabiting,FALSE,0
8931,10.65,0,29,2.High school,NA,3.442307692,Married,TRUE,1
8935,8.75,0,20,2.High school,4.967741935,0.865384615,No romantic union,TRUE,0
8935,10.25,0,25,2.High school,12.90322581,5.596153846,No romantic union,TRUE,1
8946,13.14,3,25,2.High school,NA,1.961538462,Cohabiting,TRUE,1
8947,8,0,24,2.High school,12.35483871,0.115384615,No romantic union,FALSE,0
8947,17.5,0,29,4.College,20.61290323,5.038461538,No romantic union,TRUE,1
8961,9,0,23,2.High school,7.225806452,1.480769231,Cohabiting,TRUE,0
8964,6.55,2,23,2.High school,7.903225806,1.807692308,No romantic union,FALSE,0
8964,8.25,3,28,2.High school,13.70967742,1.711538462,No romantic union,TRUE,1
8966,16.59,1,23,2.High school,15.70967742,1.25,Married,TRUE,0
8974,7.75,0,22,2.High school,8.483870968,2.134615385,No romantic union,FALSE,0
8974,2.65,0,27,4.College,16.64516129,1.980769231,Married,TRUE,1
8980,2.8,1,23,1.Less than HS,NA,0.711538462,Married,TRUE,0
8980,7.25,3,28,1.Less than HS,NA,0.326923077,Married,FALSE,1
8989,5.63,0,23,1.Less than HS,2,0.269230769,No romantic union,TRUE,0
8989,7.25,0,28,1.Less than HS,7.612903226,0.019230769,No romantic union,FALSE,1
8991,14.42,0,22,4.College,9.129032258,4.75,No romantic union,TRUE,0
8991,24.36,0,27,4.College,17.48387097,2.038461538,No romantic union,TRUE,1
9001,6.55,1,26,2.High school,10.4516129,0.115384615,No romantic union,FALSE,1
9008,8.9,1,22,2.High school,8.419354839,3.903846154,No romantic union,TRUE,0
9008,8,4,26,3.Some college,14.35483871,0.173076923,Married,FALSE,1
9014,8.5,1,25,1.Less than HS,7.032258065,0.365384615,No romantic union,TRUE,1
9022,13.5,0,22,3.Some college,9.967741935,1.173076923,No romantic union,TRUE,0
9022,15,0,27,3.Some college,17.80645161,2.365384615,No romantic union,FALSE,1
